token_id,token,similarity,type
5931,ĠPA,0.0281,residual
5940,Ġrecommend,0.0571,residual
5950,ĠMus,0.0575,residual
5958,ĠBuffalo,0.0664,residual
5966,Ġchart,0.0755,residual
5976,Ġfavour,0.0801,residual
5985,worth,0.0976,residual
5993,ĠLouisiana,0.0783,residual
6002,ĠPo,0.04,residual
6010,Ġorganisation,0.1015,residual
6019,ĠAL,0.0541,residual
6029,Ġsignal,0.0542,residual
6038,ogg,0.097,residual
6046,Ġmisconduct,0.1156,residual
6054,Ġdialogue,0.1022,residual
6062,Ġsearching,0.0708,residual
6070,ult,0.0692,residual
6078,TC,0.0857,residual
6087,Ġraw,0.0697,residual
6095,Ġhandful,0.0543,residual
6103,rim,0.0832,residual
6113,ĠDer,0.0432,residual
6122,Ġdepending,0.0358,residual
6130,ĠSaint,0.0398,residual
6138,Ġloves,0.0666,residual
6147,Ġoffset,0.0716,residual
6156,final,0.1268,residual
6164,Ġ95,0.0514,residual
6172,Ġfuneral,0.0707,residual
6182,zi,0.0927,residual
6190,Ġdescribe,0.0635,residual
6198,Ġhire,0.1185,residual
6206,ĠHard,0.0381,residual
6215,Ġretailer,0.104,residual
6224,ĠParker,0.0668,residual
6232,84,0.073,residual
6241,ĠKenya,0.1031,residual
6249,ori,0.0904,residual
6257,aging,0.0983,residual
6266,ĠAB,0.0595,residual
6274,ĠRoberts,0.068,residual
6283,ĠFun,0.1339,residual
6291,Ġinterior,0.1303,residual
6301,Ġkm,0.1073,residual
6309,ĠMack,0.0477,residual
6317,Ġhundred,0.0595,residual
6326,ĠIns,0.0437,residual
6334,Ġemployers,0.0986,residual
6342,cent,0.0712,residual
6350,care,0.1129,residual
6359,ĠOfficers,0.1473,residual
6368,ocks,0.1023,residual
6376,Ġencounter,0.0678,residual
6384,rell,0.1141,residual
6394,ĠTax,0.0994,residual
6402,Ġav,0.084,residual
6410,Ġwindows,0.0546,residual
6419,Ġacres,0.1066,residual
6427,Ġconclusion,0.0491,residual
6435,unk,0.0999,residual
6445,wide,0.079,residual
6453,Ġfeelings,0.0785,residual
6461,Ġproof,0.081,residual
6470,ĠSusan,0.0594,residual
6478,93,0.0562,residual
6486,val,0.0634,residual
6495,ĠPanthers,0.1293,residual
6503,ĠAirlines,0.1388,residual
6511,ĠRico,0.1133,residual
6521,Ġ73,0.0445,residual
6529,Ġalliance,0.0797,residual
6538,Ġholes,0.0569,residual
6547,ĠThailand,0.1287,residual
6558,ĠIntelligence,0.105,residual
6566,Ġconsistently,0.0287,residual
6576,ook,0.0735,residual
6585,Ġchildhood,0.1065,residual
6594,Ġdual,0.0624,residual
6602,Ġquit,0.0528,residual
6610,Ġlabour,0.1101,residual
6619,isa,0.1069,residual
6627,Ġlaunching,0.0797,residual
6635,Ġdeeper,0.0654,residual
6644,Ġmakers,0.0578,residual
6652,Ġdonated,0.1117,residual
6660,html,0.1481,residual
6668,81,0.0673,residual
6676,Ġcomparison,0.061,residual
6685,Ġbillions,0.1043,residual
6693,Ġforest,0.0936,residual
6701,Ġreg,0.0408,residual
6710,ĠAf,0.0335,residual
6718,Ġpersonality,0.1074,residual
6726,Ġsucceed,0.1145,residual
6734,Ġtrips,0.0602,residual
6742,ĠYankees,0.1492,residual
6750,97,0.0792,residual
6758,ĠMarshall,0.0859,residual
6768,Ġparks,0.1284,residual
6777,Ġcustom,0.0623,residual
6786,Ġinstitution,0.0703,residual
6795,Ġeconomies,0.1499,residual
6803,Ġclosure,0.0768,residual
6811,ĠLater,0.0872,residual
6819,Ġacquiring,0.1099,residual
6828,ĠThings,0.1063,residual
6838,ĠFer,0.0426,residual
6847,lan,0.0971,residual
6855,ĠConservative,0.1236,residual
6863,ĠCalif,0.1289,residual
6872,Ġearth,0.0629,residual
6880,Ġitem,0.0634,residual
6888,ĠColl,0.0363,residual
6896,ĠAngel,0.0399,residual
6904,Ġboards,0.0638,residual
6912,ĠCambridge,0.0783,residual
6920,mark,0.0795,residual
6929,Ġlabel,0.0664,residual
6938,Ġproceeds,0.0942,residual
6947,ĠYouth,0.0982,residual
6955,Ġwireless,0.1191,residual
6963,ĠMohammed,0.089,residual
6972,UT,0.076,residual
6981,Ġcollective,0.0573,residual
6989,Ġthrows,0.0835,residual
6997,TR,0.0611,residual
7006,Ġpredict,0.0617,residual
7014,Ġlock,0.0597,residual
7022,iling,0.0843,residual
7032,ĠOd,0.0386,residual
7040,Ġpride,0.0702,residual
7048,see,0.0574,residual
7057,Ġrestore,0.1226,residual
7066,Ġintegrity,0.0915,residual
7074,Ġearning,0.1052,residual
7083,Al,0.0419,residual
7091,Ġrespective,0.0513,residual
7099,ĠBroadway,0.0825,residual
7107,Ġmail,0.1055,residual
7115,Ġcomeback,0.0918,residual
7123,Ġreviewed,0.0838,residual
7132,Ġconsent,0.1031,residual
7140,AK,0.0893,residual
7148,ĠMug,0.0883,residual
7156,Ġadvocate,0.1233,residual
7164,CT,0.1218,residual
7174,Ġthin,0.0634,residual
7182,Ġtri,0.0496,residual
7190,ĠMartinez,0.1124,residual
7198,ump,0.0999,residual
7207,Ġsudden,0.0614,residual
7216,ĠGB,0.0434,residual
7225,Ġtransferred,0.0712,residual
7234,ĠDav,0.049,residual
7242,Ġexperiencing,0.0976,residual
7250,Ġsons,0.0718,residual
7259,Ġmill,0.047,residual
7268,Ġmult,0.0452,residual
7276,ĠButler,0.0731,residual
7284,Ġimpacted,0.0839,residual
7292,ader,0.0991,residual
7303,ĠTs,0.0628,residual
7311,Ġcomplained,0.1198,residual
7319,Ġmess,0.059,residual
7328,Ġunlike,0.0646,residual
7337,Ġloud,0.0633,residual
7345,Ġdiscussing,0.1292,residual
7353,Ġdominant,0.0365,residual
7362,Ġreception,0.094,residual
7371,Ġradical,0.0856,residual
7380,ĠMarcus,0.0579,residual
7389,FF,0.0789,residual
7398,Ġval,0.0684,residual
7406,ĠHand,0.0258,residual
7416,Ġdreams,0.0747,residual
7425,Ġlog,0.0578,residual
7434,Ġpun,0.042,residual
7442,ĠChild,0.0478,residual
7450,bro,0.0782,residual
7458,Ġmo,0.0301,residual
7467,Ġmovements,0.0815,residual
7476,Ġeveryday,0.0851,residual
7484,Ġcourses,0.0601,residual
7492,Ġtrafficking,0.1373,residual
7500,ĠSn,0.0239,residual
7508,Ġmanufacturer,0.1037,residual
7516,Oh,0.0804,residual
7524,Ġpocket,0.0825,residual
7533,Ġhardly,0.0567,residual
7542,ĠKan,0.024,residual
7550,ĠISIS,0.086,residual
7559,ĠWhit,0.0452,residual
7568,ĠCancer,0.0868,residual
7577,ĠSouthwest,0.0612,residual
7585,Ġepisodes,0.0662,residual
7593,Ġsuppliers,0.1208,residual
7601,Ġauthors,0.0698,residual
7615,Ġretain,0.0658,residual
7623,jen,0.1022,residual
7632,ĠEveryone,0.0898,residual
7641,ĠCat,0.0243,residual
7650,ĠTan,0.0517,residual
7658,Ġfate,0.1274,residual
7666,Ġrice,0.099,residual
7674,Ġpainting,0.0851,residual
7682,Every,0.0719,residual
7690,Ġfrequent,0.0749,residual
7700,Ġraises,0.0784,residual
7709,Ġblind,0.0621,residual
7719,Ġsufficient,0.0695,residual
7727,Ġwet,0.0484,residual
7735,Ġweird,0.0688,residual
7743,aus,0.0908,residual
7751,Ġcredits,0.0833,residual
7759,ĠSacramento,0.1166,residual
7768,Ġaudiences,0.1284,residual
7777,ĠGET,0.0856,residual
7785,Ġglad,0.0654,residual
7794,cha,0.06,residual
7805,bre,0.08,residual
7813,ĠCircuit,0.0811,residual
7821,Ġmat,0.0723,residual
7830,ĠWeekly,0.0868,residual
7838,ĠCent,0.057,residual
7846,Ġshooter,0.0977,residual
7856,Ġconf,0.0328,residual
7865,Ġretire,0.1002,residual
7873,chers,0.1035,residual
7881,FS,0.0868,residual
7889,zen,0.0834,residual
7898,Ġtape,0.0431,residual
7907,area,0.1166,residual
7915,itter,0.0896,residual
7923,Ġlaugh,0.0933,residual
7932,Ġcompromise,0.0818,residual
7941,ĠCloud,0.068,residual
7950,Ġdancing,0.1435,residual
7958,Ġmotivated,0.0748,residual
7966,Ġsponsored,0.0906,residual
7974,Ġneutral,0.0572,residual
7983,Ġmini,0.063,residual
7992,Ġthick,0.0495,residual
8000,ĠSUV,0.1103,residual
8009,ident,0.0781,residual
8017,Ġ110,0.0447,residual
8026,Ġquestioning,0.0899,residual
8036,Ġspotlight,0.0782,residual
8045,Ġguaranteed,0.0476,residual
8053,Ġchips,0.0692,residual
8061,Ġ>,0.02,residual
8069,Ġstudied,0.1113,residual
8077,Ġvirtually,0.0394,residual
8085,Ġdemonstrate,0.0966,residual
8093,ĠDennis,0.0486,residual
8102,Ġcancelled,0.0847,residual
8110,ool,0.1007,residual
8118,Ġlisting,0.0599,residual
8129,uel,0.1099,residual
8138,Ar,0.0433,residual
8146,Ġfence,0.0773,residual
8156,Ġvictories,0.1176,residual
8164,Ġfrustrated,0.0687,residual
8173,aining,0.1114,residual
8181,Ġdestruction,0.078,residual
8190,standing,0.1017,residual
8198,equ,0.1393,residual
8206,Ġlowered,0.0723,residual
8215,gun,0.1006,residual
8224,chen,0.1212,residual
8235,Ġfantasy,0.1147,residual
8243,Ġflexibility,0.0898,residual
8251,ĠPlayer,0.1006,residual
8259,Ġloyal,0.0506,residual
8267,cut,0.0935,residual
8276,Ġprotein,0.1248,residual
8284,Ġuniform,0.0366,residual
8293,ple,0.0731,residual
8301,Ġ91,0.0431,residual
8312,Ġachievement,0.0747,residual
8320,ĠCurry,0.0758,residual
8329,Ġaveraged,0.1095,residual
8337,Ġacted,0.0871,residual
8349,Ġsurely,0.0626,residual
8358,rated,0.1391,residual
8366,Ġnaturally,0.0423,residual
8376,Ġtourist,0.1317,residual
8386,Ġdrag,0.068,residual
8395,anger,0.1203,residual
8403,Ġ92,0.0377,residual
8411,Ġfinger,0.0519,residual
8419,Ġtra,0.0438,residual
8427,ĠHoly,0.0402,residual
8435,aked,0.094,residual
8444,Ġhorror,0.0837,residual
8452,ĠPompe,0.1064,residual
8461,ella,0.1251,residual
8469,Ġcommunicate,0.1181,residual
8480,Ġaddresses,0.0617,residual
8488,Ġ>>,0.0818,residual
8498,night,0.1098,residual
8507,Ġoutbreak,0.0778,residual
8515,Ġdefinition,0.058,residual
8523,Ġneighbor,0.0751,residual
8531,Ġpartially,0.0644,residual
8539,isi,0.0919,residual
8547,ĠIrma,0.1211,residual
8556,Ġtension,0.0844,residual
8564,rer,0.0924,residual
8573,AF,0.0961,residual
8583,ĠGlenn,0.0862,residual
8594,ĠIslands,0.1067,residual
8602,ird,0.0815,residual
8611,Ġaccuracy,0.0929,residual
8620,Ġdeclining,0.1022,residual
8628,sy,0.1016,residual
8637,Ġoffence,0.1238,residual
8649,erv,0.0908,residual
8659,ĠFab,0.0632,residual
8669,Ġguitar,0.0982,residual
8679,ĠKatie,0.0851,residual
8689,Ġthrilled,0.141,residual
8697,nam,0.0883,residual
8706,ĠMul,0.063,residual
8714,ĠMarvel,0.0758,residual
8724,Ġsignals,0.0561,residual
8732,ĠBoys,0.0929,residual
8740,ĠBailey,0.0738,residual
8749,ĠChapter,0.0438,residual
8758,Ġcatches,0.0921,residual
8767,ĠCrist,0.084,residual
8776,ĠStrong,0.0547,residual
8784,ĠHeritage,0.1452,residual
8792,Ġbump,0.0445,residual
8800,GE,0.0932,residual
8809,Ġinstallation,0.084,residual
8818,Ġtransparent,0.0668,residual
8826,Ġmothers,0.0874,residual
8836,rik,0.1062,residual
8846,ĠFans,0.1423,residual
8854,ĠFL,0.0302,residual
8863,IB,0.1048,residual
8873,ĠJu,0.0447,residual
8882,Ġdiscipline,0.1037,residual
8893,Ġtactics,0.1385,residual
8904,ĠKyl,0.1012,residual
8912,ĠBorn,0.0985,residual
8921,Ġspell,0.0486,residual
8929,Ġsauce,0.1023,residual
8937,ĠAst,0.0599,residual
8945,ĠWim,0.1019,residual
8953,court,0.1419,residual
8961,ĠEll,0.0331,residual
8971,Ġ96,0.0351,residual
8979,Ġprojections,0.095,residual
8989,ĠRace,0.0858,residual
8997,Ġdeciding,0.0825,residual
9007,Ġtorn,0.0444,residual
9018,ĠMatch,0.0995,residual
9028,ĠPorter,0.0784,residual
9037,Ġadapt,0.0627,residual
9045,Ġfilings,0.1356,residual
9053,Ġcorporations,0.1208,residual
9061,Ġobligation,0.0922,residual
9071,iqu,0.1117,residual
9080,USA,0.1037,residual
9090,Ġkicks,0.0721,residual
9098,ĠMagic,0.1046,residual
9106,fish,0.099,residual
9116,Ġcommitments,0.0899,residual
9124,Ġdeck,0.0459,residual
9133,ĠMVP,0.0676,residual
9141,ĠPete,0.0658,residual
9150,Ġcompetitions,0.1313,residual
9159,Ġassumed,0.056,residual
9167,Ad,0.032,residual
9176,ĠSeoul,0.1237,residual
9185,ĠNicole,0.0875,residual
9193,jan,0.1052,residual
9201,ĠMind,0.0402,residual
9211,irt,0.0757,residual
9219,Ġleather,0.103,residual
9229,Ġstabbed,0.1379,residual
9237,ĠIndigenous,0.0943,residual
9246,ĠPakistani,0.1094,residual
9255,Ġshifting,0.0728,residual
9263,Ġdisclose,0.1324,residual
9271,ume,0.0918,residual
9279,Ġrecruiting,0.0867,residual
9287,Ġflags,0.0701,residual
9295,ĠReynolds,0.0903,residual
9304,Ġpants,0.0607,residual
9313,ĠÂ»,0.076,residual
9322,Ġprinciple,0.0796,residual
9331,asp,0.1024,residual
9340,ĠMarie,0.0732,residual
9348,ĠCentury,0.0954,residual
9356,ĠEnvironment,0.1202,residual
9364,Ġappealing,0.0977,residual
9372,Ġleaked,0.0927,residual
9380,DF,0.104,residual
9389,aled,0.1142,residual
9398,Ġdonors,0.095,residual
9408,writer,0.1409,residual
9417,ift,0.1036,residual
9426,sm,0.1174,residual
9434,Ġconsultation,0.0921,residual
9445,Ġhearings,0.1122,residual
9453,Ġusage,0.0772,residual
9462,ĠRan,0.071,residual
9472,Ġinspection,0.0794,residual
9480,ĠGay,0.0681,residual
9488,iant,0.0942,residual
9496,ĠAut,0.0306,residual
9505,Ġprobation,0.121,residual
9513,ĠTable,0.0487,residual
9524,Ġreceives,0.0751,residual
9532,ials,0.1274,residual
9541,ĠVir,0.0435,residual
9549,Ġconflicts,0.1383,residual
9557,ĠSU,0.0446,residual
9567,ĠEverything,0.0865,residual
9577,Ġstatue,0.1021,residual
9585,Ġreferee,0.1152,residual
9593,Ġevacuated,0.1386,residual
9601,ĠAFC,0.0772,residual
9609,ĠKu,0.0473,residual
9618,ador,0.1038,residual
9626,Ġsensor,0.1082,residual
9634,West,0.0821,residual
9642,ĠTitans,0.1023,residual
9651,Ġairports,0.1398,residual
9659,Ġhood,0.0558,residual
9668,Ġrides,0.0982,residual
9677,ĠIPO,0.1093,residual
9685,Un,0.0549,residual
9694,Ġmurdered,0.1127,residual
9702,Ġattributed,0.0926,residual
9710,Ġavoided,0.0978,residual
9721,ĠSav,0.0537,residual
9730,ĠEstate,0.0889,residual
9739,ĠStories,0.1297,residual
9748,Ġposes,0.0679,residual
9758,Ġholders,0.0847,residual
9766,Ġadvances,0.1239,residual
9774,Ġcrops,0.1115,residual
9782,amps,0.1234,residual
9790,Ġbuyer,0.0921,residual
9798,iring,0.1134,residual
9806,screen,0.1187,residual
9816,Ġcarriers,0.0953,residual
9824,Ġaccommodate,0.1202,residual
9832,Ġweigh,0.0861,residual
9840,ĠLynn,0.0763,residual
9850,ĠProduction,0.1031,residual
9858,ĠCosby,0.1488,residual
9866,ivity,0.1177,residual
9876,Ġant,0.0746,residual
9884,Ġromance,0.1343,residual
9892,Ġheroin,0.1205,residual
9900,Â´,0.0405,residual
9908,ĠBird,0.0625,residual
9917,Ġregret,0.0788,residual
9926,ĠBulls,0.1198,residual
9934,ĠJPMorgan,0.1229,residual
9944,ĠRet,0.0272,residual
9953,Ġbout,0.0639,residual
9961,Ġdemonstration,0.0913,residual
9970,lled,0.1337,residual
9979,Ġmidfield,0.1042,residual
9988,Ġbes,0.0578,residual
9996,sl,0.1122,residual
10006,Mark,0.0652,residual
10016,ĠCu,0.0524,residual
10024,ĠAdrian,0.0824,residual
10032,Ġmarking,0.0526,residual
10040,Ġaggravated,0.136,residual
10048,ahan,0.1333,residual
10057,ĠDrake,0.073,residual
10065,ĠJenkins,0.0913,residual
10075,Ġsensors,0.1469,residual
10083,ĠLakes,0.1036,residual
10092,ests,0.1407,residual
10102,Ġcustoms,0.0979,residual
10111,cost,0.1408,residual
10120,hot,0.0838,residual
10129,aze,0.0827,residual
10137,Ġpoised,0.1142,residual
10145,ĠNeed,0.0436,residual
10153,ĠMember,0.0518,residual
10161,Ġthr,0.0628,residual
10171,Ġsoutheast,0.1002,residual
10179,ĠDy,0.0829,residual
10189,Ġdeb,0.0507,residual
10198,Ġrainfall,0.1275,residual
10206,Ġ1989,0.0924,residual
10214,Ġmedals,0.1466,residual
10222,Ġscary,0.0953,residual
10232,dr,0.0824,residual
10244,eling,0.114,residual
10253,Ġ360,0.0369,residual
10264,ĠSong,0.0736,residual
10273,del,0.104,residual
10282,ĠPu,0.0572,residual
10293,zing,0.0934,residual
10303,ĠConf,0.0333,residual
10312,formed,0.1188,residual
10321,tor,0.102,residual
10330,nder,0.1077,residual
10341,Ġtraditionally,0.0573,residual
10349,ĠBree,0.1081,residual
10357,ĠHold,0.0718,residual
10366,Ġobjectives,0.0912,residual
10375,Ġpresently,0.0895,residual
10384,Ġsiblings,0.098,residual
10393,shot,0.1435,residual
10402,ĠBayern,0.1296,residual
10412,Ġdetectives,0.1278,residual
10422,ĠVerizon,0.103,residual
10431,#,0.0445,residual
10441,ĠUCLA,0.1141,residual
10450,ĠColeman,0.091,residual
10458,ĠIMF,0.1382,residual
10467,Ġpublishing,0.1099,residual
10477,Ġpowder,0.096,residual
10487,ĠVermont,0.1089,residual
10496,ĠGlasgow,0.0818,residual
10504,uster,0.1161,residual
10512,Ġpat,0.043,residual
10520,Ġrefusing,0.1023,residual
10528,inton,0.1294,residual
10536,breaking,0.1406,residual
10545,ĠPocket,0.1164,residual
10556,Ġrealistic,0.0627,residual
10564,eway,0.1471,residual
10573,ĠBrock,0.0641,residual
10582,Ġphotograph,0.1074,residual
10592,Ġexercises,0.1243,residual
10600,ĠBristol,0.08,residual
10609,ovich,0.1464,residual
10619,Ġtwist,0.0754,residual
10628,Ġspare,0.0823,residual
10639,Ġmodified,0.0617,residual
10648,Ġargues,0.1382,residual
10657,ĠTraining,0.0844,residual
10665,Ġlung,0.095,residual
10674,Ķ,0.1124,residual
10682,ĠMand,0.0394,residual
10691,Ġcurious,0.0445,residual
10699,ision,0.1159,residual
10708,andy,0.114,residual
10717,Ġladies,0.0756,residual
10725,ĠML,0.0503,residual
10733,working,0.1156,residual
10742,Ġ900,0.0795,residual
10750,stra,0.1434,residual
10758,illy,0.0889,residual
10767,Ġdedication,0.0857,residual
10775,Ġ1000,0.067,residual
10785,Ġshell,0.0658,residual
10794,Ġdisputes,0.1321,residual
10802,Ġfingers,0.0529,residual
10812,ĠTurn,0.0597,residual
10821,ĠSharif,0.1347,residual
10830,ĠQuarter,0.0757,residual
10840,Ġdragged,0.1347,residual
10850,stage,0.1209,residual
10858,Ġapplicants,0.1218,residual
10869,ĠHem,0.0451,residual
10877,Ġminus,0.0595,residual
10885,FE,0.0848,residual
10893,ĠPresidential,0.1155,residual
10904,rum,0.09,residual
10912,ĠKad,0.0716,residual
10920,ĠLuk,0.1044,residual
10930,Ġoccasionally,0.0655,residual
10939,oti,0.1249,residual
10949,NP,0.1367,residual
10959,ĠSweet,0.0443,residual
10967,ĠPhilippine,0.1005,residual
10977,ĠTrent,0.0846,residual
10986,Ġelaborate,0.0771,residual
10995,Ġpeer,0.0824,residual
11004,Ġepidemic,0.0949,residual
11013,ĠCos,0.0632,residual
11021,Ġcam,0.0543,residual
11030,Ġtem,0.046,residual
11038,Ġpedestrian,0.0912,residual
11048,Ġfog,0.0703,residual
11056,ĠBase,0.0621,residual
11064,ĠCour,0.0501,residual
11072,inen,0.1232,residual
11081,Ġdeclines,0.1332,residual
11089,ael,0.1221,residual
11099,ĠLSU,0.109,residual
11108,hy,0.1109,residual
11118,Ġprinted,0.044,residual
11126,BER,0.1212,residual
11135,ĠLib,0.0343,residual
11145,ĠPolish,0.0677,residual
11154,Ġtally,0.0624,residual
11164,Ġdisputed,0.1099,residual
11172,Ġtestify,0.148,residual
11180,erc,0.1311,residual
11190,Ġharmful,0.0938,residual
11200,ORD,0.0943,residual
11209,ĠManaging,0.1134,residual
11217,ements,0.1199,residual
11225,Ġbrick,0.055,residual
11233,ĠKris,0.0791,residual
11241,ĠIrving,0.0885,residual
11249,erg,0.093,residual
11257,Ġlean,0.0503,residual
11266,ĠMegan,0.0806,residual
11274,ĠEsc,0.076,residual
11282,utes,0.1103,residual
11290,agged,0.1215,residual
11298,Ġretreat,0.0746,residual
11306,ĠSere,0.0986,residual
11314,Ġworthy,0.053,residual
11323,ĠCand,0.0698,residual
11333,Ġresponders,0.1383,residual
11341,Ġinfections,0.1118,residual
11349,ĠDom,0.0363,residual
11358,ĠGrade,0.0697,residual
11366,ĠMyers,0.1157,residual
11374,Ġmature,0.0704,residual
11382,Ġsignificance,0.1268,residual
11390,Ġdismiss,0.0993,residual
11399,ĠANC,0.1401,residual
11407,Ġbrowser,0.0662,residual
11415,Ġsuperb,0.071,residual
11426,ĠPerth,0.0936,residual
11435,ĠMinneapolis,0.1118,residual
11443,ĠHaley,0.1079,residual
11452,ĠBhar,0.112,residual
11461,Ġgrows,0.0902,residual
11471,Ġtoilet,0.1151,residual
11479,Ġsolidarity,0.1013,residual
11488,ĠKi,0.054,residual
11497,pert,0.1166,residual
11506,ĠInvestor,0.127,residual
11515,author,0.1356,residual
11524,Ġbullpen,0.1316,residual
11532,Ġdug,0.089,residual
11542,ĠPine,0.0519,residual
11551,ĠHassan,0.1085,residual
11559,ĠGeneva,0.0872,residual
11567,hart,0.1117,residual
11575,ogen,0.0975,residual
11584,kind,0.1019,residual
11592,ĠOg,0.0608,residual
11603,Ġcompiled,0.1092,residual
11612,ĠBou,0.0702,residual
11620,Ġencourages,0.1147,residual
11628,ĠMcCl,0.0963,residual
11637,Ġpie,0.0672,residual
11645,wich,0.1284,residual
11655,works,0.1103,residual
11663,ĠVI,0.073,residual
11673,Ġkingdom,0.0867,residual
11681,sten,0.1262,residual
11689,Ġbra,0.0669,residual
11697,ĠPartnership,0.1123,residual
11705,Ġmas,0.0755,residual
11714,ĠValue,0.0746,residual
11722,Ġindigenous,0.0943,residual
11733,ĠGoing,0.1055,residual
11741,ĠMidwest,0.0876,residual
11749,ĠMoy,0.1109,residual
11758,ĠSpirit,0.0599,residual
11769,ĠNey,0.1196,residual
11780,Ġpreparations,0.0892,residual
11788,Ġrisky,0.0867,residual
11796,ĠNaw,0.1124,residual
11805,ĠMalcolm,0.0983,residual
11814,ĠNorwegian,0.072,residual
11823,ĠAssociates,0.1075,residual
11831,ĠBru,0.0621,residual
11840,Ġcalculations,0.1152,residual
11849,ĠBerry,0.0966,residual
11858,ĠHom,0.0315,residual
11867,enny,0.1323,residual
11875,Ġslim,0.0482,residual
11885,ĠBrands,0.1413,residual
11895,ĠUganda,0.1139,residual
11903,ĠCAR,0.0557,residual
11912,Ġfloors,0.0864,residual
11920,ĠPas,0.0592,residual
11928,Ġhostile,0.0821,residual
11936,Ħ,0.0921,residual
11945,ĠMath,0.1154,residual
11953,site,0.1441,residual
11961,GC,0.1082,residual
11969,ARC,0.14,residual
11978,jar,0.1088,residual
11987,Ġrings,0.0663,residual
11996,ĠIng,0.0693,residual
12005,show,0.1302,residual
12013,acre,0.1297,residual
12022,ĠCre,0.0425,residual
12030,Ġmisleading,0.097,residual
12038,Ġintelligent,0.1104,residual
12047,ĠManufacturing,0.1485,residual
12058,Ġgorgeous,0.1194,residual
12068,ĠLGBTQ,0.1066,residual
12078,Ġcorners,0.0587,residual
12086,Ġrenowned,0.0785,residual
12095,Ġbuilds,0.0561,residual
12105,user,0.0993,residual
12113,Ġhence,0.0555,residual
12122,Ġcontender,0.1046,residual
12132,ĠPeru,0.1174,residual
12142,Ġadjacent,0.0581,residual
12150,por,0.1062,residual
12159,ĠBranch,0.0959,residual
12169,ĠSent,0.0551,residual
12179,rot,0.0841,residual
12189,Ġpockets,0.0843,residual
12198,ayed,0.1438,residual
12206,Ġprom,0.0576,residual
12214,ĠErik,0.1034,residual
12222,ĠGardens,0.1121,residual
12230,Ġblessed,0.0597,residual
12239,ĠRub,0.0508,residual
12247,inner,0.1054,residual
12256,Ġripped,0.0935,residual
12264,Ġdeclaring,0.0991,residual
12274,ĠSens,0.0506,residual
12283,Ġwarehouse,0.1032,residual
12291,Ġtransfers,0.0841,residual
12300,Ġrestoration,0.0854,residual
12309,Ġpetrol,0.1215,residual
12317,ĠBeckham,0.1452,residual
12325,Ġtouches,0.0959,residual
12334,ĠBio,0.1107,residual
12343,Ġnaked,0.0554,residual
12352,Ġtolerance,0.1057,residual
12360,Ġguarantees,0.0862,residual
12369,Ġti,0.0749,residual
12378,Ġrat,0.0701,residual
12387,ĠMonetary,0.1469,residual
12397,Ġbolster,0.1264,residual
12405,Ġsubtle,0.0809,residual
12413,ĠBL,0.032,residual
12421,ĠIndy,0.0942,residual
12429,Ġprospective,0.0683,residual
12437,Ġnationals,0.1429,residual
12446,ĠQueens,0.0947,residual
12454,endo,0.0992,residual
12463,amy,0.1027,residual
12475,Ġcreator,0.0642,residual
12485,ĠClay,0.0635,residual
12495,Ġsus,0.0716,residual
12504,ĠLeslie,0.092,residual
12513,ĠCuomo,0.1412,residual
12522,Ġcurriculum,0.1424,residual
12532,Ġdominance,0.1018,residual
12543,ĠBlvd,0.1285,residual
12552,ached,0.1443,residual
12560,pan,0.0715,residual
12568,Ġminorities,0.1131,residual
12577,Ġoccasional,0.1072,residual
12586,ĠLed,0.0567,residual
12595,entry,0.1358,residual
12604,Ġshoe,0.0659,residual
12613,MENT,0.1303,residual
12622,Ġlacking,0.0697,residual
12632,Ġinjection,0.0976,residual
12640,Ġpact,0.0878,residual
12648,Ġworrying,0.081,residual
12656,ĠJal,0.0873,residual
12666,Ġbooking,0.1048,residual
12674,ĠBeyon,0.1342,residual
12682,ĠShannon,0.0909,residual
12690,heart,0.1053,residual
12700,ĠHilton,0.1062,residual
12708,iry,0.1471,residual
12717,ĠPatel,0.0979,residual
12727,ĠGrammy,0.1032,residual
12735,Ġemploy,0.0986,residual
12745,read,0.0508,residual
12754,Ġmysterious,0.0838,residual
12763,ĠDiv,0.0654,residual
12771,agging,0.1422,residual
12779,Ġprotesting,0.1433,residual
12788,anned,0.1363,residual
12797,ĠKit,0.0574,residual
12808,Ġnightmare,0.0885,residual
12817,ĠNL,0.0506,residual
12825,ount,0.1428,residual
12835,Ġheavyweight,0.0868,residual
12844,Ġapologize,0.1341,residual
12853,ller,0.1091,residual
12864,jud,0.1106,residual
12873,keeper,0.0969,residual
12885,ĠMonroe,0.0901,residual
12895,ĠFM,0.0978,residual
12903,Ġgrief,0.092,residual
12911,Ġcoin,0.089,residual
12921,aco,0.0994,residual
12930,Ġcertification,0.112,residual
12939,Ġdisappearance,0.1254,residual
12947,bling,0.1482,residual
12959,Ġdemon,0.0597,residual
12968,ther,0.1245,residual
12976,Ġast,0.0589,residual
12984,guard,0.1018,residual
12992,ois,0.1258,residual
13002,ĠPublished,0.1178,residual
13011,Ġcal,0.058,residual
13021,ĠModern,0.0634,residual
13029,Ġgreeted,0.1365,residual
13037,Ġamendments,0.1285,residual
13048,ĠBody,0.0609,residual
13056,Ġconsumed,0.097,residual
13065,ĠRoll,0.0655,residual
13073,ĠLok,0.0875,residual
13081,Ġfue,0.1287,residual
13089,played,0.1159,residual
13098,oug,0.1215,residual
13108,ĠLamar,0.0908,residual
